recency,frequency,monetary,sessions_last_30d,pages_viewed,cart_additions,last_visit_days,tickets_count,complaints_count,last_ticket_days,cart_abandon_rate,engagement_score,support_frustration,purchase_intensity,avg_order_value,tenure_days,country_Germany,country_India,country_UK,country_USA,device_type_Mobile,device_type_Tablet,churn_prob,actual_churn,risk_segment,predicted_clv,clv_segment,retention_action,save_probability,expected_revenue_saved
21.0,6.0,468.04,6,32,1,10,1,1,88,0.14285714285714285,15.4,1.0,0.2727272727272727,66.86285714285715,338,False,False,True,False,True,False,0.095802106,0,Low Risk,524.8984078602582,High CLV,VIP Loyalty Rewards,,
106.0,5.0,383.63,11,14,1,52,1,2,31,0.08333333333333333,10.2,1.7,0.04672897196261682,63.93833333333333,142,False,True,False,False,True,False,0.83062506,1,High Risk,438.5118896729845,Low CLV,Offer: 10% Coupon,,
273.0,2.0,128.87,12,27,3,59,0,1,30,0.23076923076923078,16.200000000000003,0.7,0.0072992700729927005,42.95666666666667,26,False,False,False,False,True,False,0.48694515,1,Medium Risk,160.65463946987097,Low CLV,Regular Marketing,,
34.0,5.0,323.71000000000004,12,40,1,22,0,0,48,0.07692307692307693,21.0,0.0,0.14285714285714285,53.951666666666675,165,True,False,False,False,False,False,0.023101997,0,Low Risk,367.2898962142653,Low CLV,Regular Marketing,,
115.0,5.0,310.35,11,24,2,7,3,0,78,0.16666666666666666,14.400000000000002,0.8999999999999999,0.04310344827586207,51.725,140,False,False,True,False,False,False,0.85239905,1,High Risk,372.65589988668535,Low CLV,Offer: 10% Coupon,,
218.0,5.0,691.25,7,31,3,53,0,1,1,0.375,15.8,0.7,0.0228310502283105,115.20833333333333,24,False,True,False,False,False,False,0.7890728,0,High Risk,726.2193669098109,High CLV,Critical: 20% Discount + Personal Email,,
271.0,3.0,326.8,7,25,3,56,0,1,31,0.375,13.4,0.7,0.011029411764705883,81.7,222,False,False,True,False,True,False,0.8252303,1,High Risk,379.00191719426783,Low CLV,Offer: 10% Coupon,,
150.0,6.0,573.0400000000001,6,13,2,1,3,2,69,0.2857142857142857,8.0,2.3,0.039735099337748346,81.86285714285715,181,False,False,True,False,False,False,0.65665096,1,Medium Risk,677.5392449584965,High CLV,Nurture: Product Recommendations,,
41.0,7.0,771.53,9,32,6,1,1,1,104,0.6,17.6,1.0,0.16666666666666666,96.44125,164,False,False,False,True,False,False,0.07862438,0,Low Risk,865.3916520374348,High CLV,VIP Loyalty Rewards,,
143.0,5.0,217.59,12,17,4,28,0,0,19,0.3076923076923077,12.400000000000002,0.0,0.034722222222222224,36.265,41,False,False,False,True,True,False,0.847934,1,High Risk,262.9073619645407,Low CLV,Offer: 10% Coupon,,
8.0,6.0,476.56,5,20,0,5,0,1,89,0.0,10.0,0.7,0.6666666666666666,68.08,178,False,True,False,False,False,False,0.6128933,0,Medium Risk,572.3039180561076,High CLV,Nurture: Product Recommendations,,
1.0,7.0,573.16,4,31,5,50,0,1,4,1.0,15.0,0.7,3.5,71.645,127,False,True,False,False,False,True,0.25273198,1,Low Risk,632.8912041804036,High CLV,VIP Loyalty Rewards,,
138.0,5.0,271.12,5,29,6,23,2,2,44,1.0,14.8,2.0,0.03597122302158273,45.18666666666667,139,False,False,False,False,True,False,0.8442917,1,High Risk,316.64608636962816,Low CLV,Offer: 10% Coupon,,
192.0,3.0,269.88,10,32,4,55,2,1,97,0.36363636363636365,17.6,1.2999999999999998,0.015544041450777202,67.47,215,False,False,False,False,True,False,0.4813331,0,Medium Risk,313.79693998645394,Low CLV,Regular Marketing,,
999.0,0.0,0.0,7,34,1,20,1,0,108,0.125,16.6,0.3,0.0,0.0,210,True,False,False,False,True,False,0.99066895,1,High Risk,0.0,Low CLV,Offer: 10% Coupon,,
74.0,5.0,677.67,9,25,1,19,1,0,91,0.1,13.799999999999999,0.3,0.06666666666666667,112.945,14,False,False,True,False,True,False,0.65488696,1,Medium Risk,776.6580912264496,High CLV,Nurture: Product Recommendations,,
139.0,5.0,549.91,5,26,2,31,0,1,6,0.3333333333333333,12.8,0.7,0.03571428571428571,91.65166666666666,274,False,False,False,False,True,False,0.67032933,0,Medium Risk,654.1763747937017,High CLV,Nurture: Product Recommendations,,
338.0,1.0,12.19,7,31,5,48,2,0,114,0.625,16.200000000000003,0.6,0.0029498525073746312,6.095,63,False,False,False,True,True,False,0.9796616,1,High Risk,20.082425507699327,Low CLV,Offer: 10% Coupon,,
31.0,5.0,630.07,8,25,2,2,0,1,34,0.2222222222222222,13.6,0.7,0.15625,105.01166666666667,264,False,False,True,False,True,False,0.01588201,0,Low Risk,764.7810232832238,High CLV,VIP Loyalty Rewards,,
188.0,3.0,488.93,9,28,3,25,0,0,68,0.3,15.4,0.0,0.015873015873015872,122.2325,305,False,False,False,False,True,False,0.78775835,1,High Risk,553.1462225557018,High CLV,Critical: 20% Discount + Personal Email,,
34.0,8.0,809.58,12,24,4,58,2,2,54,0.3076923076923077,15.200000000000003,2.0,0.22857142857142856,89.95333333333333,344,False,False,True,False,True,False,0.02574002,0,Low Risk,1004.6033215266044,High CLV,VIP Loyalty Rewards,,
20.0,6.0,542.62,11,25,3,22,1,0,66,0.25,15.0,0.3,0.2857142857142857,77.51714285714286,30,False,True,False,False,True,False,0.12273852,0,Low Risk,600.2758049341566,High CLV,VIP Loyalty Rewards,,
97.0,5.0,573.02,5,20,3,44,4,0,71,0.5,10.6,1.2,0.05102040816326531,95.50333333333333,10,True,False,False,False,False,True,0.8557,1,High Risk,684.7713864319588,High CLV,Critical: 20% Discount + Personal Email,,
217.0,4.0,422.63,13,28,2,6,2,0,112,0.14285714285714285,16.8,0.6,0.01834862385321101,84.526,180,False,True,False,False,True,False,0.8947781,1,High Risk,474.6049935553976,Low CLV,Offer: 10% Coupon,,
132.0,5.0,564.94,5,35,1,23,0,0,36,0.16666666666666666,16.2,0.0,0.03759398496240601,94.15666666666668,52,False,False,True,False,True,False,0.67073584,1,Medium Risk,694.231277073721,High CLV,Nurture: Product Recommendations,,
156.0,4.0,404.09999999999997,6,23,4,59,1,0,102,0.5714285714285714,12.400000000000002,0.3,0.025477707006369428,80.82,24,False,True,False,False,False,False,0.7668693,1,High Risk,443.83678395806476,Low CLV,Offer: 10% Coupon,,
86.0,6.0,775.09,13,21,1,34,0,1,116,0.07142857142857142,13.8,0.7,0.06896551724137931,110.72714285714287,192,True,False,False,False,False,True,0.86234033,1,High Risk,848.885565423527,High CLV,Critical: 20% Discount + Personal Email,,
19.0,8.0,604.3399999999999,10,26,3,37,4,0,101,0.2727272727272727,15.0,1.2,0.4,67.14888888888888,117,False,False,True,False,True,False,0.07182332,0,Low Risk,667.3149599250504,High CLV,VIP Loyalty Rewards,,
266.0,3.0,325.12,6,17,5,23,1,1,108,0.7142857142857143,10.200000000000001,1.0,0.011235955056179775,81.28,246,False,True,False,False,False,False,0.7440948,0,High Risk,381.20205576379965,Low CLV,Offer: 10% Coupon,,
18.0,6.0,665.19,14,32,5,44,0,0,106,0.3333333333333333,19.400000000000002,0.0,0.3157894736842105,95.02714285714286,222,False,False,False,False,True,False,0.016797945,0,Low Risk,761.5430912721914,High CLV,VIP Loyalty Rewards,,
68.0,7.0,902.06,9,34,3,2,1,1,6,0.3,17.800000000000004,1.0,0.10144927536231885,112.7575,271,True,False,False,False,True,False,0.9213168,1,High Risk,1009.1623086612161,High CLV,Critical: 20% Discount + Personal Email,,
71.0,6.0,811.09,9,30,2,39,2,1,95,0.2,16.0,1.2999999999999998,0.08333333333333333,115.87,329,False,True,False,False,False,True,0.7609946,1,High Risk,951.1522173727841,High CLV,Critical: 20% Discount + Personal Email,,
57.0,8.0,800.21,10,17,5,15,1,0,104,0.45454545454545453,11.8,0.3,0.13793103448275862,88.91222222222223,327,False,False,True,False,True,False,0.04483757,0,Low Risk,1017.8209536966955,High CLV,VIP Loyalty Rewards,,
296.0,2.0,217.13,8,22,3,55,0,1,95,0.3333333333333333,12.6,0.7,0.006734006734006734,72.37666666666667,239,False,True,False,False,False,True,0.691331,1,Medium Risk,249.28930429322298,Low CLV,Regular Marketing,,
71.0,4.0,627.6700000000001,6,17,5,42,2,0,82,0.7142857142857143,10.200000000000001,0.6,0.05555555555555555,125.53400000000002,12,False,False,False,False,True,False,0.8774734,0,High Risk,732.975047841482,High CLV,Critical: 20% Discount + Personal Email,,
71.0,6.0,1014.86,8,27,4,51,1,0,80,0.4444444444444444,14.8,0.3,0.08333333333333333,144.98,190,False,True,False,False,False,True,0.7147479,1,High Risk,1227.9629016661813,High CLV,Critical: 20% Discount + Personal Email,,
164.0,7.0,675.5,6,26,2,8,0,2,78,0.2857142857142857,13.200000000000001,1.4,0.04242424242424243,84.4375,291,False,False,False,False,True,False,0.7490748,1,High Risk,760.8124611102945,High CLV,Critical: 20% Discount + Personal Email,,
284.0,2.0,176.93,5,23,1,24,2,1,92,0.16666666666666666,11.4,1.2999999999999998,0.007017543859649123,58.97666666666667,270,False,False,False,False,False,False,0.84516984,1,High Risk,219.53789171040705,Low CLV,Offer: 10% Coupon,,
21.0,7.0,1363.57,7,27,4,0,3,1,69,0.5,14.400000000000002,1.5999999999999999,0.3181818181818182,170.44625,283,True,False,False,False,False,False,0.032554217,0,Low Risk,1634.847118393817,High CLV,VIP Loyalty Rewards,,
283.0,3.0,268.0,2,23,4,1,1,1,95,1.3333333333333333,10.800000000000002,1.0,0.01056338028169014,67.0,22,True,False,False,False,True,False,0.8383975,1,High Risk,316.45921386835903,Low CLV,Offer: 10% Coupon,,
265.0,3.0,172.68,5,17,2,19,0,1,44,0.3333333333333333,9.200000000000001,0.7,0.011278195488721804,43.17,349,False,False,False,True,True,False,0.8144831,1,High Risk,221.937586024409,Low CLV,Offer: 10% Coupon,,
45.0,8.0,559.25,5,26,0,17,2,1,76,0.0,12.4,1.2999999999999998,0.17391304347826086,62.138888888888886,260,False,False,False,True,True,False,0.15076873,0,Low Risk,622.1321225802387,High CLV,VIP Loyalty Rewards,,
210.0,4.0,215.3,10,33,3,11,2,0,45,0.2727272727272727,17.800000000000004,0.6,0.018957345971563982,43.06,165,True,False,False,False,True,False,0.8721252,1,High Risk,238.35465775197994,Low CLV,Offer: 10% Coupon,,
269.0,2.0,264.74,8,30,5,41,2,1,97,0.5555555555555556,16.2,1.2999999999999998,0.007407407407407408,88.24666666666667,263,True,False,False,False,False,False,0.4478526,1,Medium Risk,297.68670564726216,Low CLV,Regular Marketing,,
224.0,5.0,496.63,8,20,3,19,2,0,67,0.3333333333333333,11.799999999999999,0.6,0.022222222222222223,82.77166666666666,363,False,False,True,False,True,False,0.88674647,1,High Risk,661.1453263651883,High CLV,Critical: 20% Discount + Personal Email,,
234.0,5.0,496.51,10,19,4,59,1,0,113,0.36363636363636365,12.400000000000002,0.3,0.02127659574468085,82.75166666666667,133,False,False,True,False,False,False,0.76202583,1,High Risk,599.8058577863412,High CLV,Critical: 20% Discount + Personal Email,,
80.0,7.0,512.3,10,29,3,23,1,1,18,0.2727272727272727,16.200000000000003,1.0,0.08641975308641975,64.0375,239,False,False,False,True,False,False,0.8264185,1,High Risk,559.0877676951802,High CLV,Critical: 20% Discount + Personal Email,,
236.0,2.0,116.36,6,20,2,58,4,0,14,0.2857142857142857,10.8,1.2,0.008438818565400843,38.78666666666667,116,False,False,False,True,True,False,0.76449984,1,High Risk,129.41567252834477,Low CLV,Offer: 10% Coupon,,
77.0,6.0,966.3700000000001,12,31,2,0,2,0,0,0.15384615384615385,17.6,0.6,0.07692307692307693,138.05285714285716,89,False,False,False,True,True,False,0.7601957,1,High Risk,1126.8352498227734,High CLV,Critical: 20% Discount + Personal Email,,
67.0,6.0,545.0699999999999,13,23,4,31,1,1,35,0.2857142857142857,15.200000000000003,1.0,0.08823529411764706,77.86714285714285,364,True,False,False,False,False,False,0.7305104,0,High Risk,577.5164902354711,High CLV,Critical: 20% Discount + Personal Email,,
66.0,7.0,870.84,9,27,1,50,2,1,2,0.1,14.6,1.2999999999999998,0.1044776119402985,108.855,353,False,False,False,False,False,True,0.71691054,0,High Risk,1036.7527618157424,High CLV,Critical: 20% Discount + Personal Email,,
264.0,3.0,244.29000000000002,6,26,2,43,2,1,73,0.2857142857142857,13.200000000000001,1.2999999999999998,0.011320754716981131,61.072500000000005,78,False,False,True,False,True,False,0.7498029,1,High Risk,282.3554824136045,Low CLV,Offer: 10% Coupon,,
51.0,7.0,726.4300000000001,7,25,3,29,0,1,104,0.375,13.4,0.7,0.1346153846153846,90.80375000000001,191,False,True,False,False,True,False,0.19984701,0,Low Risk,809.1185093191439,High CLV,VIP Loyalty Rewards,,
208.0,4.0,389.56,12,19,7,21,0,0,87,0.5384615384615384,13.800000000000002,0.0,0.019138755980861243,77.912,133,True,False,False,False,False,True,0.86817634,1,High Risk,430.65187568467115,Low CLV,Offer: 10% Coupon,,
227.0,3.0,325.69,8,18,3,33,2,1,49,0.3333333333333333,11.0,1.2999999999999998,0.013157894736842105,81.4225,41,False,False,False,False,True,False,0.90079856,1,High Risk,381.93062104198367,Low CLV,Offer: 10% Coupon,,
72.0,6.0,497.48,10,28,7,8,0,1,14,0.6363636363636364,16.6,0.7,0.0821917808219178,71.06857142857143,250,False,False,False,False,False,False,0.79837596,0,High Risk,547.9324653530562,High CLV,Critical: 20% Discount + Personal Email,,
53.0,6.0,671.66,12,24,7,49,2,1,64,0.5384615384615384,15.800000000000002,1.2999999999999998,0.1111111111111111,95.95142857142856,7,False,True,False,False,False,True,0.20804894,1,Low Risk,777.4981336140554,High CLV,VIP Loyalty Rewards,,
76.0,7.0,852.22,8,24,2,15,2,0,64,0.2222222222222222,13.200000000000001,0.6,0.09090909090909091,106.5275,138,False,False,False,True,True,False,0.5114508,0,Medium Risk,1020.9891795558678,High CLV,Nurture: Product Recommendations,,
257.0,3.0,797.0,13,26,2,3,0,0,18,0.14285714285714285,16.0,0.0,0.011627906976744186,199.25,308,False,False,False,False,False,True,0.80466956,1,High Risk,980.673945291853,High CLV,Critical: 20% Discount + Personal Email,,
95.0,5.0,892.3,6,37,4,59,1,0,9,0.5714285714285714,18.000000000000004,0.3,0.052083333333333336,148.71666666666667,192,False,False,False,True,True,False,0.2744524,1,Low Risk,1027.4543460715631,High CLV,VIP Loyalty Rewards,,
176.0,4.0,202.73,10,25,5,21,1,0,31,0.45454545454545453,15.0,0.3,0.022598870056497175,40.546,6,False,False,False,True,False,False,0.8197382,1,High Risk,209.67689050570175,Low CLV,Offer: 10% Coupon,,
159.0,3.0,385.65999999999997,17,36,0,36,1,2,68,0.0,21.200000000000003,1.7,0.01875,96.41499999999999,277,False,False,False,True,True,False,0.73125756,0,High Risk,431.8192738897152,Low CLV,Offer: 10% Coupon,,
254.0,3.0,188.64999999999998,7,21,4,21,1,0,18,0.5,12.000000000000002,0.3,0.011764705882352941,47.162499999999994,338,False,True,False,False,True,False,0.8551286,1,High Risk,224.32895774348847,Low CLV,Offer: 10% Coupon,,
999.0,0.0,0.0,9,22,2,7,0,0,93,0.2,12.8,0.0,0.0,0.0,62,False,False,False,True,False,False,0.9870025,1,High Risk,0.0,Low CLV,Offer: 10% Coupon,,
18.0,8.0,826.3299999999999,8,25,1,5,2,0,20,0.1111111111111111,13.399999999999999,0.6,0.42105263157894735,91.81444444444443,314,False,False,False,False,True,False,0.016302913,0,Low Risk,952.5636707754871,High CLV,VIP Loyalty Rewards,,
139.0,4.0,394.66999999999996,12,17,2,59,0,0,43,0.15384615384615385,12.000000000000002,0.0,0.02857142857142857,78.934,301,False,False,False,True,False,False,0.81246495,0,High Risk,450.8817600754635,Low CLV,Offer: 10% Coupon,,
288.0,1.0,3.87,9,28,4,28,3,0,17,0.4,15.600000000000001,0.8999999999999999,0.0034602076124567475,1.935,38,False,True,False,False,True,False,0.9954721,1,High Risk,5.698800221913876,Low CLV,Offer: 10% Coupon,,
287.0,1.0,205.34,12,28,3,11,1,0,48,0.23076923076923078,16.6,0.3,0.003472222222222222,102.67,75,False,False,True,False,False,True,0.99345946,1,High Risk,210.8017880136582,Low CLV,Offer: 10% Coupon,,
199.0,3.0,376.15000000000003,8,24,1,33,1,1,24,0.1111111111111111,13.0,1.0,0.015,94.03750000000001,52,True,False,False,False,False,False,0.4241443,0,Medium Risk,441.68583124754355,Low CLV,Regular Marketing,,
171.0,4.0,282.36,8,26,4,9,1,1,76,0.4444444444444444,14.400000000000002,1.0,0.023255813953488372,56.472,361,False,False,False,False,True,False,0.9147695,0,High Risk,336.1105570570564,Low CLV,Offer: 10% Coupon,,
176.0,4.0,355.78000000000003,7,19,4,22,0,0,58,0.5,11.200000000000001,0.0,0.022598870056497175,71.156,143,False,True,False,False,True,False,0.78039956,1,High Risk,428.1152119997633,Low CLV,Offer: 10% Coupon,,
217.0,3.0,268.19,8,26,3,22,0,1,19,0.3333333333333333,14.200000000000001,0.7,0.013761467889908258,67.0475,225,False,False,False,False,False,False,0.8927316,1,High Risk,317.4891316383882,Low CLV,Offer: 10% Coupon,,
48.0,5.0,274.8,5,20,2,43,2,0,61,0.3333333333333333,10.4,0.6,0.10204081632653061,45.800000000000004,214,False,False,True,False,False,False,0.07866367,0,Low Risk,310.1940879101659,Low CLV,Regular Marketing,,
53.0,5.0,370.86,8,20,3,48,0,1,77,0.3333333333333333,11.799999999999999,0.7,0.09259259259259259,61.81,120,False,False,False,True,True,False,0.14778739,0,Low Risk,437.67155156375674,Low CLV,Regular Marketing,,
12.0,6.0,386.68,5,21,1,36,0,1,24,0.16666666666666666,10.6,0.7,0.46153846153846156,55.24,3,True,False,False,False,False,True,0.20026985,0,Low Risk,419.39986680392167,Low CLV,Regular Marketing,,
45.0,6.0,620.66,8,24,3,19,1,1,16,0.3333333333333333,13.4,1.0,0.13043478260869565,88.66571428571429,258,False,False,True,False,True,False,0.07613843,0,Low Risk,698.0852728584366,High CLV,VIP Loyalty Rewards,,
33.0,6.0,619.65,8,18,0,1,3,0,97,0.0,10.4,0.8999999999999999,0.17647058823529413,88.52142857142857,340,False,False,False,True,True,False,0.09015794,0,Low Risk,702.165502901332,High CLV,VIP Loyalty Rewards,,
52.0,6.0,386.09000000000003,15,23,2,11,3,0,33,0.125,15.600000000000001,0.8999999999999999,0.11320754716981132,55.15571428571429,24,False,False,False,False,True,False,0.108327515,0,Low Risk,458.4637981510379,Low CLV,Regular Marketing,,
285.0,2.0,116.11,10,35,3,11,2,1,46,0.2727272727272727,18.6,1.2999999999999998,0.006993006993006993,38.70333333333333,342,False,True,False,False,True,False,0.9381541,1,High Risk,135.2857258474477,Low CLV,Offer: 10% Coupon,,
0.0,8.0,798.46,10,24,4,27,1,2,96,0.36363636363636365,14.400000000000002,1.7,8.0,88.71777777777778,341,False,True,False,False,False,False,0.16256465,0,Low Risk,968.6520399905853,High CLV,VIP Loyalty Rewards,,
98.0,5.0,464.94,5,28,5,16,0,0,113,0.8333333333333334,14.200000000000001,0.0,0.050505050505050504,77.49,304,False,False,True,False,False,False,0.72352606,1,High Risk,550.3569350969229,High CLV,Critical: 20% Discount + Personal Email,,
320.0,1.0,217.45,8,33,2,16,4,0,57,0.2222222222222222,16.8,1.2,0.003115264797507788,108.725,321,False,True,False,False,False,False,0.996759,1,High Risk,252.54442394950854,Low CLV,Offer: 10% Coupon,,
61.0,5.0,405.95,10,23,6,50,0,1,110,0.5454545454545454,14.400000000000002,0.7,0.08064516129032258,67.65833333333333,54,False,False,False,False,True,False,0.9319931,1,High Risk,460.652992383221,Low CLV,Offer: 10% Coupon,,
150.0,3.0,557.37,9,25,4,17,2,2,114,0.4,14.4,2.0,0.019867549668874173,139.3425,315,True,False,False,False,False,False,0.6465301,1,Medium Risk,644.4427606577195,High CLV,Nurture: Product Recommendations,,
306.0,1.0,76.84,6,22,4,36,3,0,119,0.5714285714285714,12.000000000000002,0.8999999999999999,0.003257328990228013,38.42,204,False,False,True,False,True,False,0.9972378,1,High Risk,83.93811726319146,Low CLV,Offer: 10% Coupon,,
88.0,6.0,600.6800000000001,15,26,3,59,0,0,86,0.1875,17.0,0.0,0.06741573033707865,85.81142857142858,277,False,True,False,False,True,False,0.8111393,1,High Risk,716.3107456401344,High CLV,Critical: 20% Discount + Personal Email,,
210.0,4.0,256.32,6,25,7,27,2,1,58,1.0,13.8,1.2999999999999998,0.018957345971563982,51.263999999999996,67,False,False,False,False,True,False,0.90101296,1,High Risk,307.47292640312554,Low CLV,Offer: 10% Coupon,,
258.0,2.0,41.870000000000005,7,29,2,33,2,1,80,0.25,14.800000000000002,1.2999999999999998,0.007722007722007722,13.956666666666669,8,True,False,False,False,True,False,0.77648103,1,High Risk,47.611260117271414,Low CLV,Offer: 10% Coupon,,
118.0,7.0,536.73,7,28,3,27,1,0,7,0.375,14.600000000000001,0.3,0.058823529411764705,67.09125,153,False,True,False,False,True,False,0.70816827,1,High Risk,646.7463106222664,High CLV,Critical: 20% Discount + Personal Email,,
3.0,5.0,238.26,6,29,2,39,1,1,28,0.2857142857142857,14.400000000000002,1.0,1.25,39.71,216,False,False,True,False,True,False,0.061567932,0,Low Risk,293.8724999050614,Low CLV,Regular Marketing,,
159.0,5.0,557.6400000000001,6,29,0,38,1,0,56,0.0,14.000000000000002,0.3,0.03125,92.94000000000001,139,False,False,True,False,True,False,0.8048616,1,High Risk,660.2738497448305,High CLV,Critical: 20% Discount + Personal Email,,
265.0,4.0,307.53999999999996,5,21,2,11,2,1,118,0.3333333333333333,10.8,1.2999999999999998,0.015037593984962405,61.507999999999996,19,False,False,True,False,True,False,0.92731136,1,High Risk,382.7846298379762,Low CLV,Offer: 10% Coupon,,
223.0,4.0,433.57,4,20,2,20,2,0,108,0.4,10.0,0.6,0.017857142857142856,86.714,194,False,False,False,True,True,False,0.72315717,1,High Risk,500.6672269414539,Low CLV,Offer: 10% Coupon,,
105.0,5.0,326.83,8,26,5,29,2,1,115,0.5555555555555556,14.600000000000001,1.2999999999999998,0.04716981132075472,54.471666666666664,352,False,False,False,True,True,False,0.67819107,1,Medium Risk,345.2082441748014,Low CLV,Regular Marketing,,
41.0,7.0,934.04,8,21,2,10,0,0,54,0.2222222222222222,12.000000000000002,0.0,0.16666666666666666,116.755,50,False,True,False,False,True,False,0.14263847,0,Low Risk,1066.5996267683108,High CLV,VIP Loyalty Rewards,,
9.0,6.0,664.27,8,30,6,51,2,2,71,0.6666666666666666,16.4,2.0,0.6,94.89571428571428,107,True,False,False,False,True,False,0.04042663,1,Low Risk,775.8006697419546,High CLV,VIP Loyalty Rewards,,
301.0,2.0,249.32,5,25,5,50,1,1,58,0.8333333333333334,13.0,1.0,0.006622516556291391,83.10666666666667,171,False,False,False,False,True,False,0.9256399,1,High Risk,276.5039533303855,Low CLV,Offer: 10% Coupon,,
209.0,3.0,274.46000000000004,8,27,1,48,1,0,29,0.1111111111111111,14.2,0.3,0.014285714285714285,68.61500000000001,349,True,False,False,False,False,False,0.6457922,1,Medium Risk,317.43235057619273,Low CLV,Regular Marketing,,
178.0,4.0,315.22,12,31,3,28,0,0,63,0.23076923076923078,17.800000000000004,0.0,0.0223463687150838,63.044000000000004,198,False,False,False,False,False,True,0.8376211,1,High Risk,367.37825593624495,Low CLV,Offer: 10% Coupon,,
126.0,6.0,642.25,8,23,6,13,0,0,85,0.6666666666666666,13.600000000000001,0.0,0.047244094488188976,91.75,356,False,False,True,False,True,False,0.7296258,1,High Risk,750.3367390243387,High CLV,Critical: 20% Discount + Personal Email,,
129.0,4.0,185.44,10,21,6,44,1,1,102,0.5454545454545454,13.600000000000001,1.0,0.03076923076923077,37.088,324,True,False,False,False,True,False,0.7768134,1,High Risk,206.83506854209995,Low CLV,Offer: 10% Coupon,,
147.0,3.0,134.32999999999998,11,23,5,53,2,0,94,0.4166666666666667,14.600000000000001,0.6,0.02027027027027027,33.582499999999996,109,True,False,False,False,False,False,0.76188254,1,High Risk,157.80116226888677,Low CLV,Offer: 10% Coupon,,
121.0,6.0,412.53,11,21,4,40,1,1,89,0.3333333333333333,13.600000000000001,1.0,0.04918032786885246,58.93285714285714,170,True,False,False,False,False,True,0.7181551,1,High Risk,453.39600295301824,Low CLV,Offer: 10% Coupon,,
248.0,5.0,604.45,7,19,1,49,2,1,26,0.125,10.6,1.2999999999999998,0.020080321285140562,100.74166666666667,105,False,False,False,True,True,False,0.81769294,1,High Risk,684.0982970370619,High CLV,Critical: 20% Discount + Personal Email,,
114.0,4.0,334.72,6,25,1,3,3,1,83,0.14285714285714285,12.6,1.5999999999999999,0.034782608695652174,66.944,186,False,True,False,False,True,False,0.5796293,1,Medium Risk,400.8417682227025,Low CLV,Regular Marketing,,
187.0,3.0,146.26,9,31,4,34,1,1,56,0.4,16.8,1.0,0.015957446808510637,36.565,199,True,False,False,False,True,False,0.8422635,0,High Risk,168.8368343774772,Low CLV,Offer: 10% Coupon,,
95.0,5.0,844.69,7,33,3,12,2,0,30,0.375,16.6,0.6,0.052083333333333336,140.78166666666667,152,False,False,False,True,True,False,0.52280545,0,Medium Risk,1033.401310624812,High CLV,Nurture: Product Recommendations,,
61.0,5.0,485.03999999999996,7,34,2,47,2,0,10,0.25,16.8,0.6,0.08064516129032258,80.83999999999999,165,False,True,False,False,False,True,0.5932786,1,Medium Risk,549.3739887508393,High CLV,Nurture: Product Recommendations,,
188.0,5.0,375.51,9,27,3,5,1,2,3,0.3,15.0,1.7,0.026455026455026454,62.585,105,False,False,False,True,True,False,0.86647516,1,High Risk,435.80576952508716,Low CLV,Offer: 10% Coupon,,
346.0,1.0,139.86,4,33,5,56,2,1,67,1.0,15.8,1.2999999999999998,0.002881844380403458,69.93,73,False,True,False,False,False,False,0.9899804,1,High Risk,163.73695933536234,Low CLV,Offer: 10% Coupon,,
51.0,7.0,662.67,9,33,5,9,1,0,38,0.5,17.8,0.3,0.1346153846153846,82.83375,56,True,False,False,False,True,False,0.24531405,0,Low Risk,753.4714338921033,High CLV,VIP Loyalty Rewards,,
291.0,2.0,232.42,6,21,1,52,3,1,7,0.14285714285714285,11.0,1.5999999999999999,0.00684931506849315,77.47333333333333,79,False,False,True,False,True,False,0.815386,1,High Risk,279.23513824733124,Low CLV,Offer: 10% Coupon,,
116.0,6.0,474.97999999999996,6,19,4,1,1,0,87,0.5714285714285714,10.8,0.3,0.05128205128205128,67.85428571428571,284,False,False,False,True,True,False,0.42091903,1,Medium Risk,568.6005335022078,High CLV,Nurture: Product Recommendations,,
999.0,0.0,0.0,13,32,2,5,2,2,99,0.14285714285714285,18.4,2.0,0.0,0.0,82,False,True,False,False,True,False,0.9955605,1,High Risk,0.0,Low CLV,Offer: 10% Coupon,,
131.0,5.0,488.17999999999995,10,31,5,24,2,0,77,0.45454545454545453,17.4,0.6,0.03787878787878788,81.36333333333333,257,False,False,False,False,True,False,0.778554,1,High Risk,559.5694159613947,High CLV,Critical: 20% Discount + Personal Email,,
140.0,5.0,568.35,7,29,5,35,2,0,79,0.625,15.400000000000002,0.6,0.03546099290780142,94.72500000000001,174,False,False,True,False,True,False,0.48599848,1,Medium Risk,685.8605948126875,High CLV,Nurture: Product Recommendations,,
279.0,2.0,180.64,7,24,3,16,3,0,116,0.375,13.000000000000002,0.8999999999999999,0.007142857142857143,60.21333333333333,240,False,False,False,True,False,False,0.7793013,0,High Risk,218.14582033514935,Low CLV,Offer: 10% Coupon,,
141.0,6.0,531.79,9,23,3,54,2,0,13,0.3,13.4,0.6,0.04225352112676056,75.97,205,True,False,False,False,True,False,0.6739572,0,Medium Risk,632.2049627370625,High CLV,Nurture: Product Recommendations,,
166.0,4.0,414.46,14,26,4,55,2,0,77,0.26666666666666666,16.8,0.6,0.023952095808383235,82.892,275,False,True,False,False,False,False,0.841111,0,High Risk,459.044937655376,Low CLV,Offer: 10% Coupon,,
